Date,AAPL,MSFT,SPY,TSLA
2021-01-04,126.54423522949219,210.8442840576172,348.2993469238281,243.2566680908203
2021-01-05,128.1087646484375,211.0476837158203,350.6982421875,245.0366668701172
2021-01-06,123.79644775390625,205.57534790039062,352.7948303222656,251.9933319091797
2021-01-07,128.02078247070312,211.42544555664062,358.0365905761719,272.0133361816406
2021-01-08,129.1258087158203,212.71359252929688,360.0765380859375,293.3399963378906
2021-01-11,126.12372589111328,210.6505889892578,357.6493225097656,270.39666748046875
2021-01-12,125.94771575927734,208.1710662841797,357.724853515625,283.14666748046875
2021-01-13,127.99141693115234,209.53672790527344,358.688232421875,284.8033447265625
2021-01-14,126.05526733398438,206.32113647460938,357.4320983886719,281.6666564941406
2021-01-15,124.32449340820312,205.96278381347656,354.8254699707031,275.38665771484375
2021-01-19,124.99919891357422,209.6335906982422,357.611572265625,281.51666259765625
2021-01-20,129.10618591308594,217.28517150878906,362.5604248046875,283.48333740234375
2021-01-21,133.83900451660156,217.8953399658203,362.8909606933594,281.663330078125
2021-01-22,135.99029541015625,218.8445281982422,361.6065368652344,282.21331787109375
2021-01-25,139.75503540039062,222.3119354248047,363.03265380859375,293.6000061035156
2021-01-26,139.98968505859375,225.02392578125,362.46600341796875,294.36334228515625
2021-01-27,138.91404724121094,225.5759735107422,353.60711669921875,288.0533447265625
2021-01-28,134.0541229248047,231.41636657714844,356.64825439453125,278.4766540527344
2021-01-29,129.03770446777344,224.66554260253906,349.50830078125,264.510009765625
2021-02-01,131.16946411132812,232.11366271972656,355.3260498046875,279.9366760253906
2021-02-02,132.0006561279297,231.9781494140625,360.35040283203125,290.92999267578125
2021-02-03,130.973876953125,235.35836791992188,360.6337585449219,284.89666748046875
2021-02-04,134.34751892089844,234.3994903564453,364.73260498046875,283.3299865722656
2021-02-05,133.93124389648438,234.58351135253906,366.16815185546875,284.07666015625
2021-02-08,134.07821655273438,234.84503173828125,368.8125915527344,287.8066711425781
2021-02-09,133.19679260253906,236.1041717529297,368.56707763671875,283.1533203125
2021-02-10,132.58963012695312,235.1840362548828,368.406494140625,268.2733459472656
2021-02-11,132.33497619628906,236.801513671875,369.00140380859375,270.5533447265625
2021-02-12,132.57000732421875,237.28578186035156,370.8243103027344,272.0400085449219
2021-02-16,130.43511962890625,236.03634643554688,370.5031433105469,265.40667724609375
2021-02-17,128.13369750976562,237.0653533935547,370.588134765625,266.04998779296875
2021-02-18,127.02714538574219,236.66732788085938,369.0108642578125,262.4599914550781
2021-02-19,127.18380737304688,233.9297332763672,368.35931396484375,260.4333190917969
2021-02-22,123.39383697509766,227.65847778320312,365.5259704589844,238.1666717529297
2021-02-23,123.25675201416016,226.4547119140625,365.96978759765625,232.94667053222656
2021-02-24,122.75727844238281,227.6973114013672,370.00262451171875,247.33999633789062
2021-02-25,118.48747253417969,222.2997589111328,361.08709716796875,227.4066619873047
2021-02-26,118.75189208984375,225.59071350097656,359.2264709472656,225.1666717529297
2021-03-01,125.14682006835938,230.01751708984375,367.93426513671875,239.47666931152344
2021-03-02,122.53205108642578,227.0371551513672,365.0632019042969,228.81333923339844
2021-03-03,119.53533172607422,220.91152954101562,360.2276306152344,217.73333740234375
2021-03-04,117.6452407836914,220.1057586669922,355.76995849609375,207.14666748046875
2021-03-05,118.9085693359375,224.83352661132812,362.3149108886719,199.31666564941406
2021-03-08,113.9532241821289,220.74652099609375,360.5109558105469,187.6666717529297
2021-03-09,118.58540344238281,226.9498291015625,365.6582336425781,224.52667236328125
2021-03-10,117.49835968017578,225.6295166015625,367.93426513671875,222.68666076660156
2021-03-11,119.4374008178711,230.20193481445312,371.6648254394531,233.1999969482422
2021-03-12,118.52664947509766,228.8622589111328,372.1654052734375,231.2433319091797
2021-03-15,121.4254150390625,227.94970703125,374.3847961425781,235.97999572753906
2021-03-16,122.97274780273438,230.76498413085938,373.91259765625,225.6266632080078
2021-03-17,122.17948913574219,230.11456298828125,375.1875915527344,233.93666076660156
2021-03-18,118.03697967529297,223.9792022705078,369.72869873046875,217.72000122070312
2021-03-19,117.5081558227539,223.62002563476562,369.04461669921875,218.2899932861328
2021-03-22,120.83783721923828,229.09523010253906,371.99139404296875,223.3333282470703
2021-03-23,120.00541687011719,230.63877868652344,369.06353759765625,220.72000122070312
2021-03-24,117.6060791015625,228.58074951171875,367.1874084472656,210.08999633789062
2021-03-25,118.09573364257812,225.5518798828125,369.25311279296875,213.4633331298828
2021-03-26,118.70291137695312,229.5709228515625,375.2035827636719,206.23666381835938
2021-03-29,118.87918853759766,228.3671417236328,375.0141296386719,203.76333618164062
2021-03-30,117.42001342773438,225.07618713378906,374.0191650390625,211.8733367919922
2021-03-31,119.62347412109375,228.8816680908203,375.53515625,222.64332580566406
2021-04-01,120.45589447021484,235.26942443847656,379.590576171875,220.5833282470703
2021-04-05,123.2959213256836,241.79310607910156,385.0388488769531,230.35000610351562
2021-04-06,123.59950256347656,240.6184539794922,384.8115539550781,230.5399932861328
2021-04-07,125.25455474853516,242.59881591796875,385.25689697265625,223.6566619873047
2021-04-08,127.66363525390625,245.85096740722656,387.0856018066406,227.93333435058594
2021-04-09,130.24908447265625,248.37501525878906,389.8997802734375,225.67333984375
2021-04-12,128.52545166015625,248.43325805664062,390.0419006347656,233.9933319091797
2021-04-13,131.64944458007812,250.93785095214844,391.19781494140625,254.10667419433594
2021-04-14,129.29908752441406,248.1226043701172,389.86187744140625,244.07666015625
2021-04-15,131.71803283691406,251.91835021972656,394.0499267578125,246.28334045410156
2021-04-16,131.38507080078125,253.12210083007812,395.36700439453125,246.5933380126953
2021-04-19,132.05099487304688,251.18055725097656,393.42462158203125,238.2100067138672
2021-04-20,130.35678100585938,250.71458435058594,390.5441589355469,239.663330078125
2021-04-21,130.73870849609375,252.96681213378906,394.23944091796875,248.0399932861328
2021-04-22,129.2109832763672,249.6564178466797,390.6388244628906,239.89666748046875
2021-04-23,131.54176330566406,253.52020263671875,394.8742980957031,243.13333129882812
2021-04-26,131.9334716796875,253.908447265625,395.6986389160156,246.06666564941406
2021-04-27,131.61033630371094,254.31619262695312,395.6133728027344,234.913330078125
2021-04-28,130.8170623779297,247.12269592285156,395.4996643066406,231.46665954589844
2021-04-29,130.7191162109375,245.13259887695312,398.0201416015625,225.6666717529297
2021-04-30,128.74090576171875,244.81222534179688,395.4049072265625,236.47999572753906
2021-05-03,129.798583984375,244.5015869140625,396.2577209472656,228.3000030517578
2021-05-04,125.20558166503906,240.55050659179688,393.81304931640625,224.53334045410156
2021-05-05,125.45042419433594,239.26905822753906,393.9362487792969,223.64666748046875
2021-05-06,127.05648803710938,242.4337921142578,397.0820007324219,221.17999267578125
2021-05-07,127.73333740234375,245.08407592773438,399.9719543457031,224.1233367919922
2021-05-10,124.43727111816406,239.95826721191406,396.01141357421875,209.67999267578125
2021-05-11,123.51515197753906,239.03607177734375,392.4770202636719,205.73333740234375
2021-05-12,120.43487548828125,232.0172882080078,384.1388244628906,196.6300048828125
2021-05-13,122.59300994873047,235.9295196533203,388.75323486328125,190.56333923339844
2021-05-14,125.02584075927734,240.90000915527344,394.7226867675781,196.5800018310547
2021-05-17,123.86830139160156,238.01670837402344,393.71832275390625,192.27667236328125
2021-05-18,122.47530364990234,235.97808837890625,390.3261413574219,192.6233367919922
2021-05-19,122.318359375,236.56187438964844,389.3028259277344,187.82000732421875
2021-05-20,124.88851928710938,239.83126831054688,393.49090576171875,195.5933380126953
2021-05-21,123.04428100585938,238.55661010742188,393.16876220703125,193.6266632080078
2021-05-24,124.68250274658203,244.01528930664062,397.17681884765625,202.14666748046875
2021-05-25,124.48632049560547,244.92996215820312,396.2955627441406,201.56333923339844
2021-05-26,124.43727111816406,244.70616149902344,397.0820007324219,206.3766632080078
2021-05-27,122.89714050292969,242.58493041992188,397.2904968261719,210.28334045410156
2021-05-28,122.2398681640625,242.9449462890625,398.0011291503906,208.4066619873047
2021-06-01,121.91615295410156,240.72645568847656,397.65057373046875,207.96665954589844
2021-06-02,122.68131256103516,240.629150390625,398.2759704589844,201.7066650390625
2021-06-03,121.19023895263672,239.08203125,396.7977600097656,190.94667053222656
2021-06-04,123.49552154541016,244.0249786376953,400.42681884765625,199.68333435058594
2021-06-07,123.50534057617188,246.9635467529297,400.0383605957031,201.7100067138672
2021-06-08,124.3293685913086,245.75701904296875,400.1236267089844,201.19667053222656
2021-06-09,124.7119369506836,246.7494659423828,399.5267028808594,199.5933380126953
2021-06-10,123.71134185791016,250.301025390625,401.38385009765625,203.3733367919922
2021-06-11,124.92774963378906,250.9335479736328,402.0471496582031,203.29666137695312
2021-06-14,127.99821472167969,252.8795623779297,402.947265625,205.89666748046875
2021-06-15,127.1741943359375,251.39080810546875,402.208251953125,199.7866668701172
2021-06-16,127.67452239990234,250.43727111816406,399.9625549316406,201.6233367919922
2021-06-17,129.28330993652344,253.8623046875,399.8299255371094,205.53334045410156
2021-06-18,127.97858428955078,252.43197631835938,394.43597412109375,207.77000427246094
2021-06-21,129.7836151123047,255.54566955566406,400.0827331542969,206.94332885742188
2021-06-22,131.43162536621094,258.3479309082031,402.2217102050781,207.90333557128906
2021-06-23,131.156982421875,258.1144104003906,401.73687744140625,218.85667419433594
2021-06-24,130.87249755859375,259.49615478515625,404.1134338378906,226.60667419433594
2021-06-25,130.57821655273438,257.8711242675781,405.5488586425781,223.9566650390625
2021-06-28,132.21646118164062,261.4713439941406,406.3664855957031,229.57333374023438
2021-06-29,133.7369384765625,264.07904052734375,406.5851135253906,226.9199981689453
2021-06-30,134.35496520996094,263.5925598144531,406.9273376464844,226.56666564941406
2021-07-01,134.65907287597656,264.2736511230469,409.1802673339844,225.97332763671875
2021-07-02,137.29788208007812,270.1604919433594,412.307861328125,226.3000030517578
2021-07-06,139.31875610351562,270.17022705078125,411.5568542480469,219.86000061035156
2021-07-07,141.8202362060547,272.3789978027344,413.0113525390625,214.88333129882812
2021-07-08,140.5155029296875,269.93670654296875,409.6461181640625,217.60333251953125
2021-07-09,142.3499755859375,270.4426574707031,414.01898193359375,218.98333740234375
2021-07-12,141.7515411376953,269.83935546875,415.5019836425781,228.56666564941406
2021-07-13,142.86988830566406,273.4006652832031,414.08551025390625,222.84666442871094
2021-07-14,146.31307983398438,274.889404296875,414.7034606933594,217.7933349609375
2021-07-15,145.65585327148438,273.4493103027344,413.2870178222656,216.86666870117188
2021-07-16,143.60560607910156,273.1768798828125,410.04534912109375,214.74000549316406
2021-07-19,139.7405242919922,269.5377502441406,403.9898681640625,215.4066619873047
2021-07-20,143.3701629638672,271.78546142578125,409.7792053222656,220.1666717529297
2021-07-21,142.63441467285156,273.8092956542969,413.0968933105469,218.42999267578125
2021-07-22,144.00784301757812,278.4214782714844,413.9619445800781,216.4199981689453
2021-07-23,145.73434448242188,281.85626220703125,418.2208251953125,214.4600067138672
2021-07-26,146.15618896484375,281.2529602050781,419.2474365234375,219.2066650390625
2021-07-27,143.97837829589844,278.81072998046875,417.33673095703125,214.92666625976562
2021-07-28,142.22242736816406,278.499267578125,417.1656494140625,215.66000366210938
2021-07-29,142.86988830566406,278.771728515625,418.895751953125,225.78334045410156
2021-07-30,143.08570861816406,277.2246398925781,416.8613586425781,229.06666564941406
2021-08-02,142.75218200683594,277.1370849609375,415.9868469238281,236.55667114257812
2021-08-03,144.55718994140625,279.37506103515625,419.3710632324219,236.5800018310547
2021-08-04,144.1549530029297,278.781494140625,417.3081970214844,236.97332763671875
2021-08-05,144.26284790039062,281.7103271484375,419.950927734375,238.2100067138672
2021-08-06,143.57516479492188,281.65191650390625,420.6448669433594,233.03334045410156
2021-08-09,143.52603149414062,280.5523681640625,420.3027038574219,237.9199981689453
2021-08-10,143.04466247558594,278.71337890625,420.8255310058594,236.663330078125
2021-08-11,143.30007934570312,279.2096252441406,421.87127685546875,235.94000244140625
2021-08-12,146.27688598632812,281.99249267578125,423.13555908203125,240.75
2021-08-13,146.4832305908203,284.950439453125,423.90557861328125,239.05667114257812
2021-08-16,148.46775817871094,286.65325927734375,424.90374755859375,228.72332763671875
2021-08-17,147.5540771484375,285.1742248535156,422.1183776855469,221.90333557128906
2021-08-18,143.79127502441406,283.42913818359375,417.4983215332031,229.663330078125
2021-08-19,144.12533569335938,289.3175048828125,418.14471435546875,224.49000549316406
2021-08-20,145.58920288085938,296.7169189453125,421.47198486328125,226.75332641601562
2021-08-23,147.08251953125,296.9996643066406,425.179443359375,235.43333435058594
2021-08-24,146.99404907226562,295.0206298828125,425.8543701171875,236.163330078125
2021-08-25,145.75619506835938,294.426025390625,426.74798583984375,237.06666564941406
2021-08-26,144.9506072998047,291.57928466796875,424.228759765625,233.72000122070312
2021-08-27,145.9920196533203,292.19342041015625,428.0218200683594,237.30667114257812
2021-08-30,150.43263244628906,295.96630859375,429.904052734375,243.6366729736328
2021-08-31,149.16529846191406,294.2991943359375,429.26708984375,245.24000549316406
2021-09-01,149.83334350585938,294.25042724609375,429.4952697753906,244.69667053222656
2021-09-02,150.95333862304688,293.5875549316406,430.8166809082031,244.1300048828125
2021-09-03,151.59197998046875,293.57781982421875,430.7121276855469,244.52333068847656
2021-09-07,153.9400177001953,292.64190673828125,429.1720886230469,250.97332763671875
2021-09-08,152.38772583007812,292.671142578125,428.64923095703125,251.2899932861328
2021-09-09,151.3660125732422,289.78546142578125,426.8145751953125,251.6199951171875
2021-09-10,146.35546875,288.2841491699219,423.4493103027344,245.42333984375
2021-09-13,146.92530822753906,289.5320129394531,424.5329895019531,247.6666717529297
2021-09-14,145.52041625976562,292.2616882324219,422.24200439453125,248.163330078125
2021-09-15,146.41439819335938,297.1653747558594,425.768798828125,251.94332885742188
2021-09-16,146.1786346435547,297.5553283691406,425.0938720703125,252.3300018310547
2021-09-17,143.49656677246094,292.3396911621094,420.9530334472656,253.163330078125
2021-09-20,140.4313507080078,286.90948486328125,413.9339904785156,243.38999938964844
2021-09-21,140.9127197265625,287.39691162109375,413.5429992675781,246.4600067138672
2021-09-22,143.290283203125,291.0821228027344,417.57696533203125,250.64666748046875
2021-09-23,144.2530517578125,292.0374450683594,422.65057373046875,251.2133331298828
2021-09-24,144.34146118164062,291.8327331542969,423.3467712402344,258.1300048828125
2021-09-27,142.8186492919922,286.7828369140625,422.1356201171875,263.78668212890625
2021-09-28,139.41937255859375,276.4002685546875,413.6287536621094,259.1866760253906
2021-09-29,140.32325744628906,276.8681945800781,414.324951171875,260.4366760253906
2021-09-30,139.0166015625,274.8404235839844,409.26092529296875,258.49334716796875
2021-10-01,140.14639282226562,281.8401794433594,414.12469482421875,258.40667724609375
2021-10-04,136.697998046875,276.0005798339844,408.7841491699219,260.510009765625
2021-10-05,138.6334228515625,281.5086669921875,413.03753662109375,260.1966552734375
2021-10-06,139.5078125,285.7494201660156,414.75408935546875,260.9166564941406
2021-10-07,140.7751922607422,287.4457702636719,418.3399658203125,264.53668212890625
2021-10-08,140.39202880859375,287.4457702636719,417.57696533203125,261.8299865722656
2021-10-11,140.30360412597656,286.8412780761719,414.5538635253906,263.9800109863281
2021-10-12,139.0264129638672,285.52520751953125,413.53338623046875,268.5733337402344
2021-10-13,138.4369354248047,288.8690185546875,415.0211486816406,270.3599853515625
2021-10-14,141.23690795898438,295.1473388671875,422.0020446777344,272.7733459472656
2021-10-15,142.29795837402344,296.5706787109375,425.2159729003906,281.010009765625
2021-10-18,143.9779510498047,299.5733642578125,426.4748229980469,290.03668212890625
2021-10-19,146.149169921875,300.48974609375,429.7649841308594,288.0899963378906
2021-10-20,146.64039611816406,299.69024658203125,431.4530334472656,288.6000061035156
2021-10-21,146.8565216064453,302.9561767578125,432.578369140625,298.0
2021-10-22,146.08041381835938,301.3963928222656,432.1300964355469,303.2266540527344
2021-10-25,146.03126525878906,300.39227294921875,434.44757080078125,341.6199951171875
2021-10-26,146.69935607910156,302.3224792480469,434.8385009765625,339.4766540527344
2021-10-27,146.2375946044922,315.0545654296875,432.912109375,345.9533386230469
2021-10-28,149.89231872558594,316.2049255371094,437.0892333984375,359.0133361816406
2021-10-29,147.17091369628906,323.2923889160156,437.9761962890625,371.3333435058594
2021-11-01,146.3456573486328,321.0988464355469,438.7295227050781,402.86334228515625
2021-11-02,147.38706970214844,324.7644348144531,440.5033874511719,390.6666564941406
2021-11-03,148.83126831054688,325.6125793457031,443.1927795410156,404.6199951171875
2021-11-04,148.310546875,327.9913330078125,445.28131103515625,409.9700012207031
2021-11-05,148.84185791015625,327.62091064453125,446.8262939453125,407.36334228515625
2021-11-08,148.0154266357422,328.5274963378906,447.207763671875,387.64666748046875
2021-11-09,148.37942504882812,327.51361083984375,445.7295837402344,341.1666564941406
2021-11-10,145.53599548339844,322.4929504394531,442.14373779296875,355.98333740234375
2021-11-11,145.48681640625,324.08203125,442.28680419921875,354.5033264160156
2021-11-12,147.57264709472656,328.2642822265625,445.6246337890625,344.47332763671875
2021-11-15,147.58250427246094,327.6306457519531,445.7772216796875,337.7966613769531
2021-11-16,148.56639099121094,330.9842529296875,447.54150390625,351.57666015625
2021-11-17,151.0162353515625,331.2088928222656,446.45440673828125,363.0033264160156
2021-11-18,155.32565307617188,333.30877685546875,447.970703125,365.4599914550781
2021-11-19,157.9624481201172,335.1058044433594,447.16961669921875,379.0199890136719
2021-11-22,158.4248809814453,331.9023132324219,445.9107971191406,385.6233215332031
2021-11-23,158.80860900878906,329.8025207519531,446.5020751953125,369.6766662597656
2021-11-24,159.33006286621094,330.0271301269531,447.6941223144531,372.0
2021-11-26,154.28273010253906,321.9891662597656,437.7091369628906,360.6400146484375
2021-11-29,157.65744018554688,328.7770080566406,443.078369140625,378.9966735839844
2021-11-30,162.63592529296875,322.87786865234375,434.45709228515625,381.586669921875
2021-12-01,162.11444091796875,322.3797607421875,429.6314697265625,365.0
2021-12-02,161.12071228027344,321.80352783203125,436.21185302734375,361.5333251953125
2021-12-03,159.23167419433594,315.4746398925781,432.41619873046875,338.3233337402344
2021-12-06,162.6555938720703,318.5805969238281,437.5375061035156,336.336669921875
2021-12-07,168.421142578125,327.10693359375,446.587890625,350.5833435058594
2021-12-08,172.25828552246094,327.15570068359375,447.7704162597656,356.32000732421875
2021-12-09,171.74667358398438,325.3293151855469,444.7472229003906,334.6000061035156
2021-12-10,176.55789184570312,334.54913330078125,448.9338684082031,339.010009765625
2021-12-13,172.90765380859375,331.48236083984375,444.95709228515625,322.13665771484375
2021-12-14,171.5203857421875,320.68035888671875,441.895751953125,319.5033264160156
2021-12-15,176.41026306152344,326.8431701660156,448.8004150390625,325.3299865722656
2021-12-16,169.48373413085938,317.32061767578125,444.8426513671875,308.97332763671875
2021-12-17,168.3817901611328,316.2463073730469,440.1082458496094,310.8566589355469
2021-12-20,167.01417541503906,312.447021484375,435.4284362792969,299.9800109863281
2021-12-21,170.20196533203125,319.65484619140625,443.1611328125,312.84332275390625
2021-12-22,172.8092498779297,325.4270324707031,447.59222412109375,336.2900085449219
2021-12-23,173.43893432617188,326.8822021484375,450.3771667480469,355.6666564941406
2021-12-27,177.4236602783203,334.4612121582031,456.7509460449219,364.64666748046875
2021-12-28,176.40042114257812,333.2891845703125,456.377685546875,362.8233337402344
2021-12-29,176.489013671875,333.972900390625,456.9615173339844,362.0633239746094
