Date,AAPL,MSFT,SPY,TSLA
2022-12-29,128.26121520996094,237.59323120117188,372.9160461425781,121.81999969482422
2022-12-30,128.57786560058594,236.42013549804688,371.93365478515625,123.18000030517578
2023-01-03,123.7684555053711,236.1835174560547,370.3678894042969,108.0999984741211
2023-01-04,125.04503631591797,225.8520965576172,373.2272033691406,113.63999938964844
2023-01-05,123.71897888183594,219.15835571289062,368.9674072265625,110.33999633789062
2023-01-06,128.27110290527344,221.7412109375,377.4285888671875,113.05999755859375
2023-01-09,128.79559326171875,223.90016174316406,377.214599609375,119.7699966430664
2023-01-10,129.3695526123047,225.6056365966797,379.8600158691406,118.8499984741211
2023-01-11,132.10086059570312,232.4275360107422,384.6643981933594,123.22000122070312
2023-01-12,132.0216827392578,235.12869262695312,386.06488037109375,123.55999755859375
2023-01-13,133.35763549804688,235.8385009765625,387.56268310546875,122.4000015258789
2023-01-17,134.5253143310547,236.94259643554688,386.8526306152344,131.49000549316406
2023-01-18,133.80291748046875,232.46693420410156,380.74505615234375,128.77999877929688
2023-01-19,133.86231994628906,228.64195251464844,377.9732666015625,127.16999816894531
2023-01-20,136.4352569580078,236.81443786621094,385.01458740234375,133.4199981689453
2023-01-23,139.64154052734375,239.1409912109375,389.6341552734375,143.75
2023-01-24,141.04676818847656,238.60862731933594,389.2159729003906,143.88999938964844
2023-01-25,140.3837432861328,237.19891357421875,389.36181640625,144.42999267578125
2023-01-26,142.46188354492188,244.48416137695312,393.6410827636719,160.27000427246094
2023-01-27,144.41139221191406,244.6418914794922,394.5455322265625,177.89999389648438
2023-01-30,141.51190185546875,239.2691650390625,389.5952453613281,166.66000366210938
2023-01-31,142.7884521484375,244.29685974121094,395.3235778808594,173.22000122070312
2023-02-01,143.91656494140625,249.1667938232422,399.5250244140625,181.41000366210938
2023-02-02,149.25048828125,260.8488464355469,405.3409118652344,188.27000427246094
2023-02-03,152.89218139648438,254.68743896484375,401.0325012207031,189.97999572753906
2023-02-06,150.1510009765625,253.1298065185547,398.5816345214844,194.75999450683594
2023-02-07,153.04061889648438,263.7668762207031,403.7945556640625,196.80999755859375
2023-02-08,150.33905029296875,262.94866943359375,399.379150390625,201.2899932861328
2023-02-09,149.2999725341797,259.8826904296875,395.9169006347656,207.32000732421875
2023-02-10,149.66668701171875,259.3700866699219,396.8408203125,196.88999938964844
2023-02-13,152.48143005371094,267.4735412597656,401.49932861328125,194.63999938964844
2023-02-14,151.83718872070312,268.3115234375,401.3145446777344,209.25
2023-02-15,153.9482421875,266.1668701171875,402.6177673339844,214.24000549316406
2023-02-16,152.3426513671875,259.0808410644531,397.07421875,202.0399932861328
2023-02-17,151.19300842285156,255.03872680664062,396.0821838378906,208.30999755859375
2023-02-21,147.15916442871094,249.7118377685547,388.13641357421875,197.3699951171875
2023-02-22,147.58535766601562,248.56541442871094,387.6015319824219,200.86000061035156
2023-02-23,148.0709991455078,251.78724670410156,389.6632995605469,202.07000732421875
2023-02-24,145.40493774414062,246.30223083496094,385.5008544921875,196.8800048828125
2023-02-27,146.6041717529297,247.23123168945312,386.8137512207031,207.6300048828125
2023-02-28,146.09872436523438,246.49990844726562,385.3841247558594,205.7100067138672
2023-03-01,144.01739501953125,243.38677978515625,383.90576171875,202.77000427246094
2023-03-02,144.61204528808594,248.1701202392578,386.89154052734375,190.89999389648438
2023-03-03,149.6865234375,252.30116271972656,393.0964660644531,197.7899932861328
2023-03-06,152.46160888671875,253.86265563964844,393.3687744140625,193.80999755859375
2023-03-07,150.25140380859375,251.17449951171875,387.3388977050781,187.7100067138672
2023-03-08,151.51011657714844,250.72976684570312,387.9710998535156,182.0
2023-03-09,149.2504119873047,249.36593627929688,380.8131103515625,172.9199981689453
2023-03-10,147.1790313720703,245.67959594726562,375.31817626953125,173.44000244140625
2023-03-13,149.1314697265625,250.94720458984375,374.783203125,174.47999572753906
2023-03-14,151.23260498046875,257.73681640625,380.97845458984375,183.25999450683594
2023-03-15,151.6290740966797,262.3323059082031,378.5956726074219,180.4499969482422
2023-03-16,154.46365356445312,272.96636962890625,385.23822021484375,184.1300048828125
2023-03-17,153.62120056152344,276.1585388183594,380.73370361328125,180.1300048828125
2023-03-20,155.9998321533203,269.0428466796875,384.39471435546875,183.25
2023-03-21,157.8631134033203,270.57470703125,389.4420166015625,197.5800018310547
2023-03-22,156.42599487304688,269.1021728515625,382.80340576171875,191.14999389648438
2023-03-23,157.5162353515625,274.4092712402344,383.8382873535156,192.22000122070312
2023-03-24,158.82447814941406,277.2851867675781,386.3570251464844,190.41000366210938
2023-03-27,156.87200927734375,273.1442565917969,387.0794677734375,191.80999755859375
2023-03-28,156.24761962890625,272.00775146484375,386.2106018066406,189.19000244140625
2023-03-29,159.3398895263672,277.2259216308594,391.8241271972656,193.8800048828125
2023-03-30,160.91571044921875,280.7244567871094,394.1183776855469,195.27999877929688
2023-03-31,163.43313598632812,284.9246826171875,399.67333984375,207.4600067138672
2023-04-03,164.6918182373047,283.8672180175781,401.1962890625,194.77000427246094
2023-04-04,164.15663146972656,283.81781005859375,398.9703674316406,192.5800018310547
2023-04-05,162.3032684326172,281.01104736328125,397.9257507324219,185.52000427246094
2023-04-06,163.19528198242188,288.1860656738281,399.47808837890625,185.05999755859375
2023-04-10,160.58865356445312,286.001953125,399.8880920410156,184.50999450683594
2023-04-11,159.36959838867188,279.5186767578125,399.9954833984375,186.7899932861328
2023-04-12,158.6758270263672,280.1709899902344,398.3651123046875,180.5399932861328
2023-04-13,164.08724975585938,286.4466857910156,403.656494140625,185.89999389648438
2023-04-14,163.74037170410156,282.7900085449219,402.67047119140625,185.0
2023-04-17,163.76019287109375,285.4188232421875,404.11529541015625,187.0399932861328
2023-04-18,164.98916625976562,284.9938659667969,404.3788757324219,184.30999755859375
2023-04-19,166.13885498046875,285.07293701171875,404.3105773925781,180.58999633789062
2023-04-20,165.1675567626953,282.7603759765625,402.1042175292969,162.99000549316406
2023-04-21,163.5520782470703,282.4144287109375,402.4165954589844,165.0800018310547
2023-04-24,163.85931396484375,278.4710998535156,402.8363952636719,162.5500030517578
2023-04-25,162.31317138671875,272.1954650878906,396.44183349609375,160.6699981689453
2023-04-26,162.3032684326172,291.9119567871094,394.7626647949219,153.75
2023-04-27,166.91189575195312,301.26116943359375,402.6216735839844,160.19000244140625
2023-04-28,168.1705780029297,303.66278076171875,406.05810546875,164.30999755859375
2023-05-01,168.08139038085938,301.9825744628906,405.6480712890625,161.8300018310547
2023-05-02,167.04074096679688,301.8343505859375,401.0888366699219,160.30999755859375
2023-05-03,165.96044921875,300.836181640625,398.3358154296875,160.61000061035156
2023-05-04,164.31517028808594,301.8343505859375,395.5143737792969,161.1999969482422
2023-05-05,172.0260009765625,307.01300048828125,402.8363952636719,170.05999755859375
2023-05-08,171.9566192626953,305.03643798828125,402.94378662109375,171.7899932861328
2023-05-09,170.2420196533203,303.40576171875,401.1767272949219,169.14999389648438
2023-05-10,172.01608276367188,308.653564453125,403.0511779785156,168.5399932861328
2023-05-11,172.20440673828125,306.47930908203125,402.3482666015625,172.0800018310547
2023-05-12,171.27146911621094,305.3526916503906,401.821044921875,167.97999572753906
2023-05-15,170.77523803710938,305.83697509765625,403.2073974609375,166.35000610351562
2023-05-16,170.77523803710938,308.0902404785156,400.51287841796875,166.52000427246094
2023-05-17,171.39056396484375,311.002197265625,405.37469482421875,173.86000061035156
2023-05-18,173.73281860351562,315.47906494140625,409.2797546386719,176.88999938964844
2023-05-19,173.8419952392578,315.3007507324219,408.6842041015625,180.13999938964844
2023-05-22,172.8892059326172,318.1136474609375,408.8501892089844,188.8699951171875
2023-05-23,170.26907348632812,312.2502136230469,404.26171875,185.77000427246094
2023-05-24,170.54696655273438,310.8536376953125,401.33294677734375,182.89999389648438
2023-05-25,171.68832397460938,322.8084411621094,404.8084411621094,184.47000122070312
2023-05-26,174.10992431640625,329.71185302734375,410.0509948730469,193.1699981689453
2023-05-30,175.9658660888672,328.0478820800781,410.2071838378906,201.16000366210938
2023-05-31,175.916259765625,325.2548522949219,407.9324951171875,203.92999267578125
2023-06-01,178.73489379882812,329.4048156738281,411.8083190917969,207.52000427246094
2023-06-02,179.5884246826172,332.19793701171875,417.76348876953125,213.97000122070312
2023-06-05,178.2287139892578,332.73272705078125,416.96295166015625,217.61000061035156
2023-06-06,177.8615264892578,330.49432373046875,417.87091064453125,221.30999755859375
2023-06-07,176.4819793701172,320.29266357421875,416.4259948730469,224.57000732421875
2023-06-08,179.2112579345703,322.1546936035156,418.94476318359375,234.86000061035156
2023-06-09,179.5983428955078,323.67010498046875,419.6965026855469,244.39999389648438
2023-06-12,182.4070281982422,328.6817626953125,423.5039367675781,249.8300018310547
2023-06-13,181.93064880371094,331.0985107421875,426.29608154296875,258.7099914550781
2023-06-14,182.56582641601562,334.1193542480469,426.8036804199219,256.7900085449219
2023-06-15,184.61033630371094,344.776611328125,432.0950622558594,255.89999389648438
2023-06-16,183.52853393554688,339.0616760253906,430.62322998046875,260.5400085449219
2023-06-20,183.61785888671875,334.8225402832031,428.38909912109375,274.45001220703125
2023-06-21,182.57577514648438,330.37542724609375,426.19415283203125,259.4599914550781
2023-06-22,185.59288024902344,336.46673583984375,427.73260498046875,264.6099853515625
2023-06-23,185.27529907226562,331.821533203125,424.4989318847656,256.6000061035156
2023-06-26,183.8759002685547,325.46282958984375,422.7645568847656,241.0500030517578
2023-06-27,186.6448974609375,331.3758544921875,427.3994445800781,250.2100067138672
2023-06-28,187.82595825195312,332.64361572265625,427.6150207519531,256.239990234375
2023-06-29,188.1634063720703,331.8512268066406,429.3004150390625,257.5
2023-06-30,192.51043701171875,337.2888488769531,434.3664245605469,261.7699890136719
2023-07-03,191.0117950439453,334.7631530761719,434.8662109375,279.82000732421875
2023-07-05,189.89031982421875,334.9216003417969,434.219482421875,282.4800109863281
2023-07-06,190.36669921875,338.0118103027344,430.81927490234375,276.5400085449219
2023-07-07,189.2451934814453,334.00048828125,429.7315673828125,274.42999267578125
2023-07-10,187.19076538085938,328.6619567871094,430.81927490234375,269.6099853515625
2023-07-11,186.66476440429688,329.2958679199219,433.5629577636719,269.7900085449219
2023-07-12,188.34205627441406,333.980712890625,437.05133056640625,271.989990234375
2023-07-13,189.1062469482422,339.38861083984375,440.52020263671875,277.8999938964844
2023-07-14,189.25514221191406,341.9439392089844,440.2458190917969,281.3800048828125
2023-07-17,192.53028869628906,342.42926025390625,441.7744445800781,290.3800048828125
2023-07-18,192.27223205566406,356.057861328125,445.05706787109375,293.3399963378906
2023-07-19,193.63194274902344,351.69000244140625,446.0467529296875,291.260009765625
2023-07-20,191.67678833007812,343.5583801269531,443.08746337890625,262.8999938964844
2023-07-21,190.4957275390625,340.4879455566406,443.08746337890625,260.0199890136719
2023-07-24,191.29962158203125,341.8151550292969,445.06689453125,269.05999755859375
2023-07-25,192.16310119628906,347.629150390625,446.28192138671875,265.2799987792969
2023-07-26,193.0364532470703,334.5452575683594,446.3505554199219,264.3500061035156
2023-07-27,191.76608276367188,327.5626220703125,443.3912353515625,255.7100067138672
2023-07-28,194.3564453125,335.1395568847656,447.732177734375,266.44000244140625
2023-07-31,194.97178649902344,332.7129211425781,448.5846862792969,267.42999267578125
2023-08-01,194.1381072998047,333.1289367675781,447.301025390625,261.07000732421875
2023-08-02,191.13088989257812,324.373291015625,441.0787048339844,254.11000061035156
2023-08-03,189.73150634765625,323.54132080078125,439.81463623046875,259.32000732421875
2023-08-04,180.62060546875,324.6506042480469,437.825439453125,253.86000061035156
2023-08-07,177.5042266845703,326.9584045410156,441.6470947265625,251.4499969482422
2023-08-08,178.4470672607422,322.9371337890625,439.7264709472656,249.6999969482422
2023-08-09,176.8491973876953,319.15362548828125,436.78680419921875,242.19000244140625
2023-08-10,176.6308135986328,319.8469543457031,436.94354248046875,245.33999633789062
2023-08-11,176.69046020507812,317.9452819824219,436.6887512207031,242.64999389648438
2023-08-14,178.35012817382812,320.9463806152344,439.09930419921875,239.75999450683594
2023-08-15,176.3525848388672,318.7871398925781,433.9843444824219,232.9600067138672
2023-08-16,175.47802734375,318.0129699707031,430.7997131347656,225.60000610351562
2023-08-17,172.9239044189453,314.5192565917969,427.51702880859375,219.22000122070312
2023-08-18,173.41090393066406,314.1221923828125,427.7227783203125,215.49000549316406
2023-08-21,174.75253295898438,319.48193359375,430.50567626953125,231.27999877929688
2023-08-22,176.1339111328125,320.0576171875,429.3396301269531,233.19000244140625
2023-08-23,179.9998779296875,324.5638122558594,434.1214599609375,236.86000061035156
2023-08-24,175.2891845703125,317.586181640625,428.1049499511719,230.0399932861328
2023-08-25,177.50538635253906,320.5737609863281,431.12298583984375,238.58999633789062
2023-08-28,179.07562255859375,321.28839111328125,433.85693359375,238.82000732421875
2023-08-29,182.9813232421875,325.9632873535156,440.12823486328125,257.17999267578125
2023-08-30,186.489501953125,326.3404541015625,441.9410095214844,256.8999938964844
2023-08-31,186.70811462402344,325.31817626953125,441.29425048828125,258.0799865722656
2023-09-01,188.28831481933594,326.21142578125,442.1174011230469,245.00999450683594
2023-09-05,188.52682495117188,331.06500244140625,440.2065734863281,256.489990234375
2023-09-06,181.77880859375,330.4000244140625,437.24737548828125,251.9199981689453
2023-09-07,176.46188354492188,327.4521179199219,435.9049072265625,251.49000549316406
2023-09-08,177.07803344726562,331.77960205078125,436.5613708496094,248.5
2023-09-11,178.25076293945312,335.42230224609375,439.4325256347656,273.5799865722656
2023-09-12,175.20968627929688,329.2982482910156,437.02197265625,267.4800109863281
2023-09-13,173.1326141357422,333.5563049316406,437.53155517578125,271.29998779296875
2023-09-14,174.65313720703125,336.1766357421875,441.3040466308594,276.0400085449219
2023-09-15,173.9276580810547,327.75982666015625,435.9870910644531,274.3900146484375
2023-09-18,176.86935424804688,326.60845947265625,436.2427978515625,265.2799987792969
2023-09-19,177.96255493164062,326.2015075683594,435.33807373046875,266.5
2023-09-20,174.40469360351562,318.38018798828125,431.3359375,262.5899963378906
2023-09-21,172.8543243408203,317.1494445800781,424.20660400390625,255.6999969482422
2023-09-22,173.70899963378906,314.64825439453125,423.2527770996094,244.8800048828125
2023-09-25,174.99105834960938,315.17431640625,425.0326232910156,246.99000549316406
2023-09-26,170.8965301513672,309.8145446777344,418.7883605957031,244.1199951171875
2023-09-27,169.37599182128906,310.45965576171875,418.95550537109375,240.5
2023-09-28,169.6343994140625,311.3033752441406,421.3843994140625,246.3800048828125
2023-09-29,170.1511688232422,313.3976135253906,420.36175537109375,250.22000122070312
2023-10-02,172.6754608154297,319.4025573730469,420.19451904296875,251.60000610351562
2023-10-03,171.3337860107422,311.05523681640625,414.5697937011719,246.52999877929688
2023-10-04,172.5860137939453,316.58367919921875,417.5887145996094,261.1600036621094
2023-10-05,173.82827758789062,316.980712890625,417.4313659667969,260.04998779296875
2023-10-06,176.392333984375,324.8218994140625,422.3874206542969,260.5299987792969
2023-10-09,177.883056640625,327.36279296875,425.09161376953125,259.6700134277344
2023-10-10,177.2867431640625,325.9434814453125,427.30413818359375,263.6199951171875
2023-10-11,178.68804931640625,329.9434509277344,429.0545349121094,262.989990234375
2023-10-12,179.59242248535156,328.69281005859375,426.4388122558594,258.8699951171875
2023-10-13,177.74392700195312,325.2883605957031,424.31475830078125,251.1199951171875
2023-10-16,177.61471557617188,330.1617736816406,428.7791748046875,253.9199981689453
2023-10-17,176.05441284179688,329.58612060546875,428.7594909667969,254.85000610351562
2023-10-18,174.75253295898438,327.650634765625,423.0462646484375,242.67999267578125
2023-10-19,174.3748779296875,328.85162353515625,419.3291931152344,220.11000061035156
2023-10-20,171.8108367919922,324.2362976074219,414.17645263671875,211.99000549316406
2023-10-23,171.93008422851562,326.86651611328125,413.4585876464844,212.0800018310547
2023-10-24,172.36737060546875,328.0675048828125,416.5758361816406,216.52000427246094
2023-10-25,170.04183959960938,338.1319580078125,410.5970153808594,212.4199981689453
2023-10-26,165.85789489746094,325.44720458984375,405.6802978515625,205.75999450683594
2023-10-27,167.17965698242188,327.3528747558594,403.8414306640625,207.3000030517578
2023-10-30,169.23684692382812,334.7969970703125,408.6697082519531,197.36000061035156
2023-10-31,169.71389770507812,335.5910339355469,411.2362365722656,200.83999633789062
2023-11-01,172.89410400390625,343.4917297363281,415.6219787597656,205.66000366210938
2023-11-02,176.4718475341797,345.7249755859375,423.5871276855469,218.50999450683594
2023-11-03,175.55751037597656,350.17156982421875,427.4516906738281,219.9600067138672
2023-11-06,178.12155151367188,353.8738098144531,428.43499755859375,219.27000427246094
2023-11-07,180.69554138183594,357.8440246582031,429.6543273925781,222.17999267578125
2023-11-08,181.75894165039062,360.4941101074219,429.9690246582031,222.11000061035156
2023-11-09,181.2819061279297,358.0028076171875,426.61578369140625,209.97999572753906
2023-11-10,185.4912872314453,366.9159240722656,433.2730407714844,214.64999389648438
2023-11-13,183.89906311035156,363.94818115234375,432.860107421875,223.7100067138672
2023-11-14,186.5261993408203,367.5113830566406,441.25787353515625,237.41000366210938
2023-11-15,187.0934295654297,367.66064453125,442.1920166015625,242.83999633789062
2023-11-16,188.78514099121094,374.1253356933594,442.73291015625,233.58999633789062
2023-11-17,188.76522827148438,367.83966064453125,443.2835388183594,234.3000030517578
2023-11-20,190.5166473388672,375.3883972167969,446.6958312988281,235.60000610351562
2023-11-21,189.71058654785156,371.0421447753906,445.7222595214844,241.1999969482422
2023-11-22,190.37733459472656,375.7961730957031,447.443115234375,234.2100067138672
2023-11-24,189.04385375976562,375.37841796875,447.7184143066406,235.4499969482422
2023-11-27,188.86473083496094,376.552001953125,446.9121398925781,236.0800018310547
2023-11-28,189.4717559814453,380.6198425292969,447.3546142578125,246.72000122070312
2023-11-29,188.44679260253906,376.79071044921875,447.0399475097656,244.13999938964844
2023-11-30,189.0239715576172,376.85040283203125,448.8001403808594,240.0800018310547
2023-12-01,190.30767822265625,372.47430419921875,451.4552001953125,238.8300018310547
2023-12-04,188.50648498535156,367.1335144042969,449.0853271484375,235.5800018310547
2023-12-05,192.47705078125,370.4951171875,448.9967956542969,238.72000122070312
2023-12-06,191.38241577148438,366.79534912109375,447.1874694824219,239.3699951171875
2023-12-07,193.32290649414062,368.93365478515625,450.59967041015625,242.63999938964844
2023-12-08,194.75588989257812,372.19586181640625,452.5368957519531,243.83999633789062
2023-12-11,192.2382049560547,369.28173828125,454.2970275878906,239.74000549316406
2023-12-12,193.76077270507812,372.34503173828125,456.3719482421875,237.00999450683594
2023-12-13,196.99493408203125,372.3350524902344,462.6653747558594,239.2899932861328
2023-12-14,197.14418029785156,363.94091796875,464.15020751953125,251.0500030517578
2023-12-15,196.6068115234375,368.7148742675781,463.385986328125,253.5
2023-12-18,194.9350128173828,370.6243896484375,465.99261474609375,252.0800018310547
2023-12-19,195.97988891601562,371.23114013671875,468.82623291015625,257.2200012207031
2023-12-20,193.88018798828125,368.6054382324219,462.3295593261719,247.13999938964844
2023-12-21,193.7308807373047,371.5096130371094,466.7133483886719,254.5
2023-12-22,192.6561737060547,372.5439147949219,467.65130615234375,252.5399932861328
2023-12-26,192.10885620117188,372.6235046386719,469.6259460449219,256.6099853515625
2023-12-27,192.20835876464844,372.0367126464844,470.4750671386719,261.44000244140625
2023-12-28,192.6362762451172,373.2401123046875,470.6528015136719,253.17999267578125
2023-12-29,191.59140014648438,373.9959716796875,469.290283203125,248.47999572753906
